id,forbidden_word,clean_word
11366,ドヤ街,숙박비가 저렴한 숙소
11367,トルコ嬢,
11368,デムパ,데무파
11369,ディープスロート,
11370,ツボ洗い,목욕
11371,チﾝこ,
11372,チン毛,
11373,チンポジウム,
11374,チンポ,
11375,チンバ,장애우
11376,チンコ,
11377,チンゲ,
11378,チンこ,
11379,チョン,한국인
11380,チャンコロ,중국인
11381,チソコ,
11382,チェリーボーイ,연애 경험이 없는 사람
11383,チんｺ,
11384,チんコ,
11385,チんこ,
11386,ダメオン,좋지 않은 상황
11387,ダッチマン,
11388,ダ,
11389,タコ部屋,열악한 합숙소
11390,ソープランド,
11391,センズリ,
11392,セックス,
11393,ズリネタ,
11394,スペルマ,
11395,スケコマシ,
11396,スカトロ,
11397,ジースポット,
11398,ジーエム,유전자 변형
11399,ジャンキー,약물 의존이 있는 사람
11400,ジャップ,미국인
11401,ションベン,소변
11402,シネ,
11403,シ　ネ,
11404,ザーメン,
11405,ゴム尺,고무 재질의 자
11406,ゴムフェラ,
11407,ゴムふぇら,
11408,ゴミ屋,폐기물을 처리하는 일
11409,コンドーム,
11410,コロスゾ,
11411,ゲーム通貨,게임 내 화폐
11412,ゲームマスター,유전자 변형
11413,ゲームチュー,게임 진행
11414,ゲームオン,게임 시작
11415,ケチャマン,
11416,クンニリングス,
11417,クンニ,
11418,クロンボ,
11419,クリトリス,
11420,クリトりす,
11421,クリとリス,
11422,クソ野郎,
11423,クソガキ,버릇없는 행동
11424,クソやろう,
11425,クスコ,
11426,クサマン,
11427,クりとりす,
11428,ギッチョ,
11429,キ印,
11430,キモオタ,
11431,キチガイ,
11432,ガマンジル,
11433,ガバマン,
11434,ガイ児,
11435,カリ首,
11436,カリクビ,
11437,カウパー腺液,
11438,オﾏﾝｺ,
11439,オﾏンコ,
11440,オﾏンこ,
11441,オﾏんコ,
11442,オﾏんこ,
11443,オﾁﾝｺ,
11444,オﾁﾝこ,
11445,オﾁンこ,
11446,オﾁんｺ,
11447,オﾁんコ,
11448,オﾁんこ,
11449,オーラルセックス,
11450,オリンピック,올림픽 대회
11451,オメコ,
11452,オマﾝｺ,
11453,オマﾝこ,
11454,オマンｺ,
11455,オマンコ,
11456,オマンこ,
11457,オマんｺ,
11458,オマんコ,
11459,オマんこ,
11460,オフェラ,
11461,オフィシャル,공식
11462,オナニー,
11463,オナクラ,
11464,オチﾝこ,
11465,オチンコ,
11466,オチンこ,
11467,オチんｺ,
11468,オチんコ,
11469,オチんこ,
11470,オちﾝこ,
11471,オちンこ,
11472,オちんこ,
11473,エスキモー,
11474,エイズ,
11475,ウンコ,
11476,イタ公,
11477,アル中,
11478,アメ公,
11479,アヌス,
11480,アナルﾌｧｯｸ,
11481,アナル舐め,
11482,アナル処女,
11483,アナルファック,
11484,アナルセックス,
11485,アナルで,
11486,アオカン,
11487,アイヌ犬,
11488,アイヌ人,아이누
11489,わぎな,
11490,わかめざけ,
11491,ろりこん,
11492,ろう者,청각 장애가 있는 사람
11493,ろうしゃ,청각·언어적 장애가 있는 사람
11494,ろうあ者,청각·언어적 장애가 있는 사람
11495,らんこう,
11496,やりﾏﾝ,
11497,やりマン,
11498,やりまん,
11499,めっかち,시력이 약한 사람
11500,めくら判,문서를 제대로 보지 않고 도장 찍음
11501,まンこ,
11502,まん毛,
11503,まんこ,
11504,まぬけ,덤벙대는 사람
11505,ますたーﾍﾞｰｼｮﾝ,
11506,ますたーベーション,
11507,ますたーべーしょん,
11508,まえつき,
11509,ぽん引き,불법적인 일
11510,ぽあ,
11511,ほんぼし,용의자
11512,ぺニパン,
11513,ぺにばん,
11514,ぺってぃんぐ,
11515,ふぇらちお,
11516,ふぇら,
11517,ふぁっく,
11518,ぴんくさろん,
11519,びっこ,걷기 어려움이 있는 사람
11520,ばくろう,떠벌이
11521,ばぎな,
11522,ばかでもちょんでも,조금 모자라든 아니든
11523,ばかちょん,조금 모자란 사람
11524,はんとうじん,한국인
11525,はめどり,
11526,はなびらだいかいてん,
11527,ねこばば,도둑질
11528,にょたいもり,
11529,にくべんき,
11530,にくつぼ,
11531,なまふぇら,
11532,どん百姓,농촌 사람
11533,どや街,숙박비가 저렴한 숙소
11534,どもり,말을 더듬는 사람
11535,どざえもん,물에 떠오른 사람
11536,つんぼ桟敷,무대에서 먼 좌석
11537,つんぼ,청각 장애인
11538,ちﾝこ,
11539,ちンこ,
11540,ちん毛,
11541,ちんば,걸음이 불편한 사람
11542,ちんこ,
11543,ちんげ,
11544,ちかめ,가까움
11545,たまきん,
11546,そーぷらんど,
11547,ぜんりつせんまっさーじ,
11548,せんずり,
11549,せむし,등이 굽은 사람
11550,せっくす,
11551,せいじょうい,
11552,ずりネタ,
11553,じーすぽっと,
11554,しらっこ,생선 내장
11555,しょくぶつにんげん,장애우
11556,しじゅうはって,
11557,ざーめん,
11558,さんごくじん,제3국인
11559,さきばしりじる,
11560,ごむﾌｪﾗ,
11561,ごむフェラ,
11562,けちゃまん,
11563,くリとりす,
11564,くんに,
11565,くわえこむ,입으로 물다
11566,くろんぼ,
11567,くりﾄﾘｽ,
11568,くりトリス,
11569,くりトりす,
11570,くりとリす,
11571,くりとりス,
11572,くりとりす,
11573,くみとり屋,분뇨 수거 일을 하는 사람
11574,くそﾔﾛｳ,
11575,くそヤロウ,
11576,くそ,속상하다
11577,くず屋,
11578,くぐりｲｽ,
11579,くぐり椅子,
11580,くぐりイス,
11581,ぎっちょ,
11582,きんたま,
11583,きちがい,
11584,きじるし,
11585,きくびらかいてん,
11586,がんめんきじょう,
11587,がまん汁,
11588,がまんじる,
11589,がばまん,
11590,がちゃ目,
11591,かわかぶり,
11592,かつぎ屋,
11593,かたわ,
11594,おﾏﾝｺ,
11595,おﾏンコ,
11596,おﾏンこ,
11597,おﾏんコ,
11598,おﾏんこ,
11599,おﾁﾝｺ,
11600,おﾁﾝこ,
11601,おﾁンこ,
11602,おﾁんｺ,
11603,おﾁんコ,
11604,おﾁんこ,
11605,おーらるぷれい,
11606,おマﾝｺ,
11607,おマﾝこ,
11608,おマンｺ,
11609,おマンコ,
11610,おマンこ,
11611,おマんｺ,
11612,おマんコ,
11613,おマんこ,
11614,おフェラ,
11615,おチﾝこ,
11616,おチンチン,
11617,おチンコ,
11618,おチンこ,
11619,おチんｺ,
11620,おチんコ,
11621,おチんこ,
11622,おめこ,
11623,おまンこ,
11624,おまんこ,
11625,おふぇら,
11626,おなぺっと,
11627,おなにー,
11628,おちﾝこ,
11629,おちンこ,
11630,おちんこ,
11631,うんこ,
11632,あなる舐め,
11633,あなるふぁっく,
11634,あなるに,
11635,あなるで,
11636,あなるせっくす,
11637,あなる,
11638,あなきょうだい,
11639,あしずり,발버둥
11640,あきめくら,글자를 모르는 사람
11641,あおかん,
11642,あえぎごえ,
11643,あいえき,
11644,┻,
11645,┹,
11646,┴,
11647,ⓢEX,
11648,ⓑⓞⓩⓘ,
11649,⒮⒠⒳,
11650,⊥,
11651,z랄,
11652,zot,
11653,zazy,
11654,zazi,
11655,zasal ,나쁜 행동
11656,zaji,
11657,zajebany,멋진 녀석
11658,zajebane,멋진 녀석
11659,zabourah,무례한 사람
11660,yed ,어수룩한 사람
11661,yangkee,서양인
11662,yamad,
11663,x지,
11664,x위,
11665,x스,
11666,x섹x스x해x,
11667,x발,아이구
11668,x들이,사람들이
11669,xx해버려,그냥 해버려
11670,xx년이라는,나쁜 여자라는
11671,xx년,그분
11672,xx,어떤 것
11673,xrated,
11674,w같은,안 좋은
11675,wyjebć,
11676,wyjebany,엉망인 상태
11677,wyjebac,
11678,wtf,뭐야
11679,wop,이탈리아계 사람
11680,wlfkf,
11681,wistone,위스톤 게임 스튜디오
11682,wildgear,와일드기어
11683,wichser,무례한 사람
11684,whore들의,좋지 않은 행동을 하는 사람들의
11685,whore,좋지 않은 행동을 하는 사람
11686,whoar,
11687,wh0re,좋지 않은 행동을 하는 사람
11688,wh00r,좋지 않은 행동을 하는 사람
11689,wetback,이민자
11690,warstory,전쟁 이야기 게임
11691,warcrisis,워크라이시스 전략 게임
11692,warcloud,워클라우드 게임
11693,wank,
11694,w0p,다른 문화권 사람
11695,w00se,소심한 사람
11696,vulva,여성의 소중한 곳
11697,vullva,여성의 소중한 곳
11698,vittu,정말 속상하다
11699,violar,
11700,victorywars,빅토리워즈 전략 게임
11701,verga,
11702,vajina,여성의 소중한 곳
11703,vaj1na,여성의 소중한 곳
11704,vagina ,여성의 소중한 곳
11705,vagiina ,여성의 소중한 곳
11706,vag1na ,여성의 소중한 곳
11707,va1jina ,여성의 소중한 곳
11708,t발,
11709,tㅂ,
11710,twat ,예민한 부위
11711,turd ,버릇없는 사람
11712,tq,
11713,total football,축구 전술
11714,tnnd,이런
11715,tmd ,이런
11716,tl팔,
11717,tl빨,
11718,tl불,
11719,tl발,
11720,tl바,
11721,tlval,
11722,tlva,
11723,tlqkf,
11724,tlqkd,
11725,tlqk,
11726,tlpal,
11727,tlbar,
11728,tlbal,
11729,tlbak,
11730,tlba ,
11731,titt ,가슴
11732,tits ,가슴
11733,tit ,가슴
11734,tinyworld,타이니월드 게임
11735,testicle,남성의 소중한 곳
11736,testical,남성의 소중한 곳
11737,test,테스트
11738,teez,가슴
11739,teets,가슴
11740,tapsonicstar,탭소닉 리듬 게임 스타 버전
11741,tapsonicringstar,탭소닉 리듬 게임 스타 버전
11742,tapsonic,탭소닉 리듬 게임 버전
11743,s하고e싶다x,
11744,s스,
11745,suka,무례한 사람
11746,sudaca,라틴아메리카계 이민자
11747,sucks,아쉬워
11748,suck,별로야
11749,subnormal,능력이 부족함
11750,ssival,그만해
11751,ssibbal,
11752,ssibal,그러지 말자
11753,ssiba,
11754,ssang,
11755,sranie,
11756,splooge,체액
11757,spierdalaj,꺼져
11758,spic,라틴계 사람
11759,sphencter,
11760,sonofabitch,못되게 구는 사람
11761,sodomizar,
11762,sochu만큼,아주 조금
11763,snatch,여성 신체 부위
11764,smut ,
11765,smartpmang,플랫폼 앱
11766,slutz,무책임하게 행동하는 사람들
11767,slutty,단정하지 않은 모습
11768,sluts,무책임하게 행동하는 사람들
11769,slut,무례한 사람
11770,skórwiel,
11771,skurwysyn,무례한 사람
11772,skribz,무례한 사람
11773,skorwiel,
11774,skanks,행동이 좋지 않은 사람들
11775,skankey,행동이 좋지 않은 사람
11776,skankee,행동이 좋지 않은 사람
11777,skank,행동이 좋지 않은 사람
11778,skanck,행동이 좋지 않은 사람
11779,si팔,그만해
11780,si빨,
11781,si불,
11782,si발,
11783,si바,
11784,six月four日,6월 4일
11785,six月4日,6월 4일
11786,sival,그러지 말자
11787,siva ,
11788,siutty,단정하지 않은
11789,siqk ,
11790,sipal,아이구
11791,sieg heil,
11792,sib새,
11793,sibar,
11794,sibal,
11795,sibak,
11796,siba ,
11797,si8,
11798,shutup,조용히 해
11799,shiz,엉망
11800,shitz,곤란한 일들
11801,shitter,곤란하게 하는 사람
11802,shits,곤란한 일들
11803,shit,정말 곤란하네
11804,shipal,정말 짜증나
11805,shengdar,shengdar 회사명
11806,shemale,트랜스젠더 여성
11807,sharmute,좋지 않은 행동을 하는 사람
11808,sharmuta,좋지 않은 행동을 하는 사람
11809,sh1tz,곤란한 일들
11810,sh1tter,곤란하게 하는 사람
11811,sh1ts,곤란한 일들
11812,sh1ter,곤란하게 하는 사람
11813,sh1t,정말 곤란하네
11814,sf,SF
11815,se엑스,
11816,se스,
11817,sexy,매력적인
11818,sex,사랑
11819,semen,체액
11820,sega,sega 게임회사
11821,scrotum,
11822,screwing,좋지 않은 행동
11823,screw,속상하게 한다
11824,schmuck,어수룩한 사람
11825,schlong,남성의 소중한 부분
11826,schlampe,좋지 않은 행동을 하는 사람
11827,schaffer,무례한 사람
11828,scank,행동이 좋지 않은 사람
11829,sb ,
11830,sayclub,세이클럽 온라인 커뮤니티
11831,sadist,
11832,sadismo,가학적 행동
11833,ruhać,
11834,ruhanie,
11835,ruchać,
11836,ruchanie,
11837,rozpierdalać,휘두르다
11838,rotprl,
11839,rotorl,
11840,rmt ,현금 거래
11841,rioOlympic2016,2016년 리우 행사
11842,rio2016,2016년 리우 행사
11843,ri ,
11844,retard,생각이 느린 사람
11845,rectum,항문
11846,recktum,항문
11847,rautenberg,무례한 사람
11848,racist,차별적인 사람
11849,qweir,다른 성향의 사람
11850,qweerz,다른 성향의 사람들
11851,qweers,다른 성향의 사람들
11852,queerz,다른 성향의 사람들
11853,queers,다른 성향의 사람들
11854,queer,다른 성향의 사람
11855,queef,신체 소리
11856,qt ,
11857,qahbeh ,좋지 않은 행동을 하는 사람
11858,puuker ,토하는 사람
11859,puuke ,토하다
11860,puto ,무례한 사람
11861,puta ,좋지 않은 행동을 하는 사람
11862,pussy ,
11863,pussee ,
11864,pusse ,
11865,pule ,
11866,pula ,
11867,pthc ,
11868,przyjeb,문제 행동
11869,przejebane,아주 힘든 상황
11870,proxeneta,
11871,prostitu,
11872,producer,프로듀서
11873,preteen,어린 학생
11874,pr1k,기분 나쁜 사람
11875,pr1ck,기분 나쁜 사람
11876,pr1c,
11877,pr0n,
11878,portalapp,포털 앱 서비스
11879,porno,어른 영상
11880,porner,어른 영상 만드는 사람
11881,porn,어른 영상
11882,poop,배설물
11883,poontsee,
11884,ponsek,
11885,ponsec,
11886,polla,
11887,polak,
11888,polack,
11889,polac,
11890,pmang,게임 플랫폼
11891,pluspmang,게임 서비스
11892,pleyboy,잡지
11893,pleybog,잡지
11894,playbozi,잡지
11895,playbog,잡지
11896,pizda,
11897,piss,소변
11898,pimpis,
11899,pimmel,
11900,pillu,
11901,piexlammo,피코네코 캐릭터 브랜드
11902,pierdol,지껄이다
11903,picneko,피코네코 캐릭터 브랜드
11904,picka,
11905,phonsek,
11906,phonesex,
11907,petish,특이한 취향
11908,pervert,특이한 행동을 하는 사람
11909,perse,엉덩이
11910,penuus,
11911,penus,
11912,pennis,몸의 부분
11913,penis-breath,
11914,penis,몸의 부분
11915,penas,
11916,pen1s,
11917,pen!s,
11918,peinus,
11919,peenus,
11920,peeenusss,
11921,peeenus,
11922,pedófila,
11923,pedofila,
11924,pederasta,
11925,pedał,
11926,pedal,
11927,pecker,
11928,paska,배설물
11929,panis,남성의 소중한 곳
11930,panchito,
11931,paky,
11932,pakie,
11933,paki,
11934,pajote,
11935,pajear,
11936,packy,
11937,packie,
11938,packi,
11939,p0rn,
11940,orospu,좋지 않은 행동을 하는 사람
11941,orifiss,
11942,orifice,
11943,oriface,
11944,orgasum,
11945,orgasmus,
11946,orgasms,강한 기쁨
11947,orgasm,
11948,orgasim,
11949,oral,
11950,orafis,
11951,olympicgamescity,올림픽 게임 시티 게임
11952,olympic2016,2016년 국제 행사
11953,odjebało,웃었다
11954,odbyt,항문
11955,nutsack,
11956,niteworker,나이트워커 게임
11957,niigr,
11958,niiger,
11959,nigur,
11960,nigimi,그런 말 하지 말자
11961,nigger,
11962,nigga,
11963,nflavor,엔플러버 게임회사
11964,nextapps,앱 개발사
11965,new리얼돌,인형 제품
11966,nepesaurio,무례한 사람
11967,neowizmoblie,네오위즈 모바일 회사
11968,neowizinternet,네오위즈 인터넷 회사
11969,neowizgames,네오위즈 게임회사
11970,neowizcrs,네오위즈 게임회사 직원들
11971,neowiz,네오위즈 게임회사
11972,nekrofil,
11973,negro,흑인
11974,negrero,
11975,negrata,
11976,neger,
11977,nazis,전체주의자
11978,nazi,극단적 신념을 가진 사람
11979,nastt,불쾌한
11980,n1gr,
11981,muschi,
11982,mulkku,
11983,muie,
11984,mouliewop,
11985,motherfucker,무례한 사람
11986,motherfuck,아주 엉망
11987,mother fuck,아주 엉망
11988,mothafuker,
11989,mothafucker,
11990,morinori,모리노리 캐주얼 게임
11991,moraco,
11992,monkleigh,
11993,moliyo,
11994,mofo,무례한 사람
11995,misogyny,여성혐오
11996,mineciarz,채굴하는 사람
11997,mibun,
11998,mentor,지도해 주는 사람
11999,masturbate,
12000,masturbat,
12001,mastorbat,
12002,masterbates,
12003,masterbate,
12004,masterbat3,
12005,masterbat,
12006,masterbaiter,
12007,masstrbate,
12008,masstrbait,
12009,massterbait,
12010,masokist,
12011,masochist,
12012,mamhoon,
12013,mamarla,
12014,mamado,
12015,mamada,
12016,loli ,
12017,lesbo,
12018,leck mich,그만해
12019,kórwa,무례한 사람
12020,kutas,
12021,kutafon,어수선한 사람
12022,kurwiszon,버릇없는 사람
12023,kurwia,
12024,kurwa,좋지 않은 행동을 하는 사람
12025,kuntz,
12026,kunts,
12027,kunt,
12028,kuksuger,무례한 사람
12029,kuk,
12030,kraut,독일인
12031,korwa,무례한 사람
12032,knulle,좋지 않은 행동
12033,knobz,
12034,knobs,
12035,knob,
12036,klootzak,무례한 사람
12037,kissmyass,그만 말하자
12038,kingdomofhero,킹덤오브히어로
12039,kike,유대인
12040,keriracing,레이싱 게임
12041,kawk,남성의 소중한 곳
12042,kao,놀람
12043,kaiawars,세계 모험 게임
12044,justnine,프로젝트 팀
12045,judensöhne,
12046,judenmutter,
12047,jot,
12048,joder,투덜거리다
12049,jmt,정말 맛있는 음식
12050,ji랄,그만해
12051,jizz,
12052,jizm,
12053,jiss,
12054,jism,체액
12055,jisim,
12056,jiral,
12057,jerkoff,
12058,jebca,무례한 사람
12059,jebać,엉망으로 만들다
12060,jebanie,엉망
12061,ja지,
12062,ja위,
12063,jazy,
12064,jazi,
12065,jawi,
12066,jawe,
12067,japs,
12068,jap,
12069,jamji,신체 부위
12070,jaji,
12071,jackoff,
12072,injun,원주민
12073,hój,
12074,huj,헛소리
12075,hui,
12076,ho로쉐끼,나쁜 사람
12077,ho로,
12078,hore,좋지 않은 행동을 하는 사람
12079,hoore,
12080,hoor,
12081,honkey,백인
12082,hoer,좋지 않은 행동을 하는 사람
12083,hoar,
12084,hijo Hitler,
12085,hentai,만화 콘텐츠
12086,helvete,고통스러운 상황
12087,hells,지옥
12088,hell,정말 힘든 곳
12089,heil hitler,
12090,haypikingdom,하이피킹덤 게임
12091,haypidragon,하이피드래곤 모험 게임
12092,h4x0r,해커
12093,h0re,
12094,h0r,좋지 않은 행동을 하는 사람
12095,h0ar,
12096,h00r,
12097,g스팟,
12098,g룰,헛소리
12099,g뢀,헛소리
12100,g롤,헛된 소란
12101,g럴,헛소리
12102,g랄,그만하자
12103,guiena,라틴계 사람
12104,gringo,외국인
12105,granatha,그라나사
12106,gotohell,
12107,gotdamn,
12108,gook,동양인
12109,goatse,
12110,gayz,
12111,gays,
12112,gaygirl,
12113,gayboy,
12114,gay,
12115,gameon,게임 온
12116,gamemaster,게임 진행 담당자
12117,gamemanager,게임 관리자
